epoch,lr-Adam,step,train_AUC,train_AUCPR,train_BinaryAccuracy,train_F1,train_Precision,train_Recall,train_loss_epoch,train_loss_step,val_AUC,val_AUCPR,val_BinaryAccuracy,val_F1,val_Precision,val_Recall,val_loss
,0.0001584410152031043,0,,,,,,,,,,,,,,,
0,,24,,,,,,,,0.41294318437576294,,,,,,,
0,,49,,,,,,,,0.41615399718284607,,,,,,,
0,,74,,,,,,,,0.4377176761627197,,,,,,,
0,,99,,,,,,,,0.4077998101711273,,,,,,,
0,,124,,,,,,,,0.40481042861938477,,,,,,,
0,,149,,,,,,,,0.4218580722808838,,,,,,,
0,,174,,,,,,,,0.4529435634613037,,,,,,,
0,,199,,,,,,,,0.4541296064853668,,,,,,,
0,,224,,,,,,,,0.41956740617752075,,,,,,,
0,,249,,,,,,,,0.42211341857910156,,,,,,,
0,,274,,,,,,,,0.40727853775024414,,,,,,,
0,,299,,,,,,,,0.4593091309070587,,,,,,,
0,,324,,,,,,,,0.4492549002170563,,,,,,,
0,,349,,,,,,,,0.4472399950027466,,,,,,,
0,,374,,,,,,,,0.4171854257583618,,,,,,,
0,,399,,,,,,,,0.49020570516586304,,,,,,,
0,,424,,,,,,,,0.4625082314014435,,,,,,,
0,,449,,,,,,,,0.44746214151382446,,,,,,,
0,,474,,,,,,,,0.42234575748443604,,,,,,,
0,,499,,,,,,,,0.42252370715141296,,,,,,,
0,,524,,,,,,,,0.42574623227119446,,,,,,,
0,,549,,,,,,,,0.42300909757614136,,,,,,,
0,,574,,,,,,,,0.42556658387184143,,,,,,,
0,,599,,,,,,,,0.41223740577697754,,,,,,,
0,,624,,,,,,,,0.39466893672943115,,,,,,,
0,,649,,,,,,,,0.42125874757766724,,,,,,,
0,,674,,,,,,,,0.4182755649089813,,,,,,,
0,,674,,,,,,,,,0.7155251502990723,0.20139434933662415,0.9499217867851257,0.0,0.0,0.0,0.402970552444458
0,,674,0.6611870527267456,0.15486778318881989,0.9333451986312866,0.00025066587841138244,0.0001401360350428149,0.0011864852858707309,0.4286371171474457,,,,,,,,
,0.0001584410152031043,675,,,,,,,,,,,,,,,
1,,699,,,,,,,,0.3991262912750244,,,,,,,
1,,724,,,,,,,,0.41811421513557434,,,,,,,
1,,749,,,,,,,,0.42425018548965454,,,,,,,
1,,774,,,,,,,,0.4000611901283264,,,,,,,
1,,799,,,,,,,,0.3893999457359314,,,,,,,
1,,824,,,,,,,,0.40264812111854553,,,,,,,
1,,849,,,,,,,,0.4400023818016052,,,,,,,
1,,874,,,,,,,,0.44465750455856323,,,,,,,
1,,899,,,,,,,,0.40767478942871094,,,,,,,
1,,924,,,,,,,,0.40285372734069824,,,,,,,
1,,949,,,,,,,,0.38780301809310913,,,,,,,
1,,974,,,,,,,,0.4481629431247711,,,,,,,
1,,999,,,,,,,,0.4405286908149719,,,,,,,
1,,1024,,,,,,,,0.4117233157157898,,,,,,,
1,,1049,,,,,,,,0.4016861021518707,,,,,,,
1,,1074,,,,,,,,0.4693470001220703,,,,,,,
1,,1099,,,,,,,,0.4385066628456116,,,,,,,
1,,1124,,,,,,,,0.44287458062171936,,,,,,,
1,,1149,,,,,,,,0.3920208215713501,,,,,,,
1,,1174,,,,,,,,0.40114644169807434,,,,,,,
1,,1199,,,,,,,,0.3885853588581085,,,,,,,
1,,1224,,,,,,,,0.4066774845123291,,,,,,,
1,,1249,,,,,,,,0.4161369204521179,,,,,,,
1,,1274,,,,,,,,0.3864933252334595,,,,,,,
1,,1299,,,,,,,,0.37233227491378784,,,,,,,
1,,1324,,,,,,,,0.3848150372505188,,,,,,,
1,,1349,,,,,,,,0.41933587193489075,,,,,,,
1,,1349,,,,,,,,,0.7872838377952576,0.3797367811203003,0.9539055824279785,0.24395674467086792,0.5725681185722351,0.16435237228870392,0.389803946018219
1,,1349,0.7532132267951965,0.33949118852615356,0.9365740418434143,0.16863083839416504,0.40507760643959045,0.11569975316524506,0.4138437807559967,,,,,,,,
,0.0001584410152031043,1350,,,,,,,,,,,,,,,
2,,1374,,,,,,,,0.39673346281051636,,,,,,,
2,,1399,,,,,,,,0.4080551266670227,,,,,,,
2,,1424,,,,,,,,0.42529717087745667,,,,,,,
2,,1449,,,,,,,,0.3872651755809784,,,,,,,
2,,1474,,,,,,,,0.3815433382987976,,,,,,,
2,,1499,,,,,,,,0.3975357711315155,,,,,,,
2,,1524,,,,,,,,0.4300972819328308,,,,,,,
2,,1549,,,,,,,,0.433074414730072,,,,,,,
2,,1574,,,,,,,,0.39904922246932983,,,,,,,
2,,1599,,,,,,,,0.41047215461730957,,,,,,,
2,,1624,,,,,,,,0.3902624845504761,,,,,,,
2,,1649,,,,,,,,0.442970871925354,,,,,,,
2,,1674,,,,,,,,0.43570828437805176,,,,,,,
2,,1699,,,,,,,,0.4047849774360657,,,,,,,
2,,1724,,,,,,,,0.39511871337890625,,,,,,,
2,,1749,,,,,,,,0.4648376703262329,,,,,,,
2,,1774,,,,,,,,0.43413829803466797,,,,,,,
2,,1799,,,,,,,,0.4436447024345398,,,,,,,
2,,1824,,,,,,,,0.3916725516319275,,,,,,,
2,,1849,,,,,,,,0.40145143866539,,,,,,,
2,,1874,,,,,,,,0.3932301998138428,,,,,,,
2,,1899,,,,,,,,0.40275436639785767,,,,,,,
2,,1924,,,,,,,,0.4076828360557556,,,,,,,
2,,1949,,,,,,,,0.38271909952163696,,,,,,,
2,,1974,,,,,,,,0.37239179015159607,,,,,,,
2,,1999,,,,,,,,0.38731837272644043,,,,,,,
2,,2024,,,,,,,,0.4171808063983917,,,,,,,
2,,2024,,,,,,,,,0.7392557859420776,0.3841628134250641,0.9536367058753967,0.15850812196731567,0.5584905743598938,0.09735798090696335,0.39220473170280457
2,,2024,0.781923770904541,0.4054917097091675,0.9402199983596802,0.3087118864059448,0.629806399345398,0.21900992095470428,0.407954603433609,,,,,,,,
,0.0001584410152031043,2025,,,,,,,,,,,,,,,
3,,2049,,,,,,,,0.3920614719390869,,,,,,,
3,,2074,,,,,,,,0.40884262323379517,,,,,,,
