epoch,lr-Adam,step,train_loss_step
,6.868665418634248e-05,0,
0,,24,0.4086768627166748
0,,49,0.17702710628509521
0,,74,0.2690216898918152
0,,99,0.14910860359668732
0,,124,0.2931119203567505
0,,149,0.21508648991584778
0,,174,0.24218958616256714
0,,199,0.17505748569965363
