epoch,lr-Adam,step,train_AUC,train_AUCPR,train_BinaryAccuracy,train_F1,train_Precision,train_Recall,train_loss_epoch,train_loss_step,val_AUC,val_AUCPR,val_BinaryAccuracy,val_F1,val_Precision,val_Recall,val_loss
,0.0001,0,,,,,,,,,,,,,,,
0,,24,,,,,,,,0.48429059982299805,,,,,,,
0,,49,,,,,,,,0.39957481622695923,,,,,,,
0,,74,,,,,,,,0.43856650590896606,,,,,,,
0,,99,,,,,,,,0.3880527913570404,,,,,,,
0,,124,,,,,,,,0.4555813670158386,,,,,,,
0,,149,,,,,,,,0.41326582431793213,,,,,,,
0,,174,,,,,,,,0.43076634407043457,,,,,,,
0,,199,,,,,,,,0.4006255865097046,,,,,,,
0,,224,,,,,,,,0.4223577082157135,,,,,,,
0,,249,,,,,,,,0.458365261554718,,,,,,,
0,,274,,,,,,,,0.44419336318969727,,,,,,,
0,,299,,,,,,,,0.4608986973762512,,,,,,,
0,,324,,,,,,,,0.4526158571243286,,,,,,,
0,,349,,,,,,,,0.4093785583972931,,,,,,,
0,,374,,,,,,,,0.4297294020652771,,,,,,,
0,,399,,,,,,,,0.4890475273132324,,,,,,,
0,,424,,,,,,,,0.4295903742313385,,,,,,,
0,,449,,,,,,,,0.46342796087265015,,,,,,,
0,,474,,,,,,,,0.39853721857070923,,,,,,,
0,,499,,,,,,,,0.44706451892852783,,,,,,,
0,,524,,,,,,,,0.4773549735546112,,,,,,,
0,,549,,,,,,,,0.4433148503303528,,,,,,,
0,,574,,,,,,,,0.43724918365478516,,,,,,,
0,,599,,,,,,,,0.523984432220459,,,,,,,
0,,624,,,,,,,,0.42266392707824707,,,,,,,
0,,649,,,,,,,,0.40586358308792114,,,,,,,
0,,674,,,,,,,,0.4502982199192047,,,,,,,
0,,699,,,,,,,,0.4531048536300659,,,,,,,
0,,724,,,,,,,,0.4358974099159241,,,,,,,
0,,749,,,,,,,,0.4220627546310425,,,,,,,
